PC_Choline 1.100000
PC_Gly -0.360000
PC_Pho -1.200000
PC_Tail 0.460000
PG_Terminal_GLy 0.100000
PG_Gly -0.360000
PG_Pho -1.200000
PG_Tail 0.460000
